,Airport_From,Airport_To
901,SYDNEY,HOBART
902,SYDNEY,GRIFFITH
903,MELBOURNE,BRISBANE
904,GRIFFITH,BRISBANE
906,CANBERRA,ADELAIDE
909,SYDNEY,GOLD COAST
910,MELBOURNE,KING ISLAND
911,BRISBANE,SYDNEY
912,MELBOURNE,BRISBANE
913,BRISBANE,MELBOURNE
914,SYDNEY,PERTH
915,MELBOURNE,CAIRNS
916,DARWIN,ADELAIDE
917,BRISBANE,LAUNCESTON
918,MELBOURNE,KARRATHA
919,GOLD COAST,DARWIN
920,BRISBANE,WHYALLA
921,ALICE SPRINGS,BRISBANE
922,SYDNEY,PERTH
923,HAMILTON ISLAND,CAIRNS
925,SYDNEY,TOWNSVILLE
926,GOLD COAST,CAIRNS
927,BRISBANE,SYDNEY
928,LAUNCESTON,KARRATHA
929,SUNSHINE COAST,MELBOURNE
930,SUNSHINE COAST,SYDNEY
931,PERTH,ADELAIDE
932,PERTH,DUBBO
933,GOLD COAST,ALICE SPRINGS
934,SYDNEY,CAIRNS
935,CAIRNS,MELBOURNE
936,PALM ISLAND,MELBOURNE
937,MELBOURNE,SYDNEY
938,TOWNSVILLE,SYDNEY
939,GOLD COAST,MELBOURNE
940,CAIRNS,WAGGA WAGGA
941,MELBOURNE,BUNDABERG
942,MELBOURNE,GOLD COAST
943,WEIPA,BUNDABERG
944,SYDNEY,MOUNT GAMBIER
945,BRISBANE,ADELAIDE
946,SYDNEY,CAIRNS
947,SYDNEY,MELBOURNE
948,SYDNEY,GOLD COAST
949,ROCKHAMPTON,BRISBANE
950,MOUNT ISA,GOLD COAST
951,LONGREACH,SYDNEY
952,NEWCASTLE,SYDNEY
953,PERTH,DARWIN
954,THURSDAY ISLAND,CANBERRA
955,LAUNCESTON,SYDNEY
956,BRISBANE,SYDNEY
957,WAGGA WAGGA,BRISBANE
958,HOBART,MELBOURNE
959,SUNSHINE COAST,BRISBANE
960,SYDNEY,MACKAY
961,BRISBANE,SYDNEY
962,SYDNEY,CEDUNA
963,BRISBANE,BALLINA
964,CARNARVON,BRISBANE
965,SYDNEY,SUNSHINE COAST
966,ADELAIDE,MELBOURNE
968,PARABURDOO,HOBART
969,BURNIE,BRISBANE
970,PERTH,SYDNEY
971,ADELAIDE,BRISBANE
972,SYDNEY,MELBOURNE
973,BRISBANE,PORT LINCOLN
974,CAIRNS,GLADSTONE
975,BRISBANE,HERVEY BAY
976,BRISBANE,MELBOURNE
977,SYDNEY,MELBOURNE
978,ROCKHAMPTON,SYDNEY
979,BROOME,SYDNEY
980,PERTH,BRISBANE
981,SYDNEY,ADELAIDE
982,BURNIE,MELBOURNE
983,SYDNEY,ADELAIDE
984,TOWNSVILLE,BROKEN HILL
985,CAIRNS,GLADSTONE
986,CANBERRA,CAIRNS
987,ROCKHAMPTON,GRIFFITH
988,BRISBANE,WAGGA WAGGA
989,SYDNEY,DARWIN
990,BRISBANE,SYDNEY
991,CAIRNS,TOWNSVILLE
992,COFFS HARBOUR,BRISBANE
993,MELBOURNE,CAIRNS
994,GOLD COAST,BAMAGA
995,ALBURY,SYDNEY
996,BRISBANE,WEIPA
997,MELBOURNE,NEWMAN
998,SYDNEY,MELBOURNE
999,MELBOURNE,ADELAIDE
1001,SYDNEY,CHARLEVILLE
1002,SYDNEY,PERTH
1003,KALGOORLIE,BRISBANE
1006,LEARMONTH,ALBURY
1007,ADELAIDE,DARWIN
1008,BRISBANE,SYDNEY
1009,BRISBANE,SYDNEY
1010,MELBOURNE,SYDNEY
1011,CANBERRA,SYDNEY
1012,BALLINA,CAIRNS
1013,BRISBANE,BUNDABERG
1014,SYDNEY,MELBOURNE
1015,CAIRNS,AYERS ROCK
1016,SYDNEY,NEWCASTLE
1017,MELBOURNE,BRISBANE
1018,SYDNEY,MACKAY
1019,NEWCASTLE,MELBOURNE
1020,ADELAIDE,MELBOURNE
1021,ADELAIDE,SYDNEY
1022,BRISBANE,CAIRNS
1023,MELBOURNE,SYDNEY
1024,PERTH,AYERS ROCK
1025,SUNSHINE COAST,DARWIN
1026,MACKAY,BRISBANE
1027,LEARMONTH,BRISBANE
1028,SYDNEY,HOBART
1029,TOWNSVILLE,SYDNEY
1030,CANBERRA,PERTH
1031,SYDNEY,CAIRNS
1032,MELBOURNE,SYDNEY
1033,WEIPA,TOWNSVILLE
1034,SYDNEY,HAMILTON ISLAND
1035,MELBOURNE,SYDNEY
1037,NEWMAN,HOBART
1038,BRISBANE,SYDNEY
1040,MELBOURNE,SYDNEY
1041,TOOWOOMBA WELLCAMP,MELBOURNE
1042,BRISBANE,MELBOURNE
1043,BRISBANE,SYDNEY
1044,MILDURA,CANBERRA
1046,BRISBANE,SYDNEY
1047,TOOWOOMBA WELLCAMP,SYDNEY
1048,MOREE,SYDNEY
1049,DARWIN,SUNSHINE COAST
1050,DARWIN,CANBERRA
1051,ESPERANCE,BRISBANE
1052,BRISBANE,ESSENDON FIELDS
1053,BRISBANE,KARRATHA
1054,SYDNEY,ADELAIDE
1055,CAIRNS,MELBOURNE
1056,LOCKHART RIVER,MOUNT ISA
1057,LAUNCESTON,BRISBANE
1058,PORT HEDLAND,GOLD COAST
1060,PERTH,EMERALD
1061,ADELAIDE,MELBOURNE
1062,MOUNT ISA,PERTH
1064,BRISBANE,CANBERRA
1065,SYDNEY,THURSDAY ISLAND
1066,ADELAIDE,BRISBANE
1067,ADELAIDE,BRISBANE
1068,GOLD COAST,BRISBANE
1069,THURSDAY ISLAND,BRISBANE
1070,ALBURY,LAUNCESTON
1071,CANBERRA,CAIRNS
1072,SYDNEY,ALICE SPRINGS
1073,HOBART,SYDNEY
1074,MOREE,SYDNEY
1075,SYDNEY,MELBOURNE
1076,MELBOURNE,SYDNEY
1077,MELBOURNE,NEWMAN
1078,SYDNEY,MELBOURNE
1079,PERTH,ESSENDON FIELDS
1080,KALGOORLIE,TOWNSVILLE
1081,MELBOURNE,SYDNEY
1083,GOLD COAST,MELBOURNE
1084,LAUNCESTON,MELBOURNE
1085,MELBOURNE,BRISBANE
1086,SYDNEY,PERTH
1087,PORT HEDLAND,BRISBANE
1088,LOCKHART RIVER,SYDNEY
1089,GOLD COAST,SYDNEY
1090,NEWCASTLE,MELBOURNE
1091,SYDNEY,GOLD COAST
1092,MELBOURNE,SYDNEY
1093,ADELAIDE,MANINGRIDA
1095,SYDNEY,ADELAIDE
1096,HOBART,NEWMAN
1097,THURSDAY ISLAND,PERTH
1098,BRISBANE,PORT MACQUARIE
1099,MELBOURNE,ADELAIDE
1100,ADELAIDE,ROCKHAMPTON
1101,SYDNEY,PORT HEDLAND
1102,SYDNEY,BRISBANE
1103,MELBOURNE,HAMILTON ISLAND
1104,ADELAIDE,MELBOURNE
1105,PERTH,BRISBANE
1106,SYDNEY,ADELAIDE
1107,BUNDABERG,COFFS HARBOUR
1108,SYDNEY,BRISBANE
1109,SYDNEY,MELBOURNE
1110,SYDNEY,MELBOURNE
1111,SYDNEY,SUNSHINE COAST
1112,BRISBANE,CAIRNS
1114,SYDNEY,AYERS ROCK
1115,SYDNEY,NEWMAN
1116,MELBOURNE,ADELAIDE
1117,MELBOURNE,SYDNEY
1118,SYDNEY,BRISBANE
1119,CANBERRA,MELBOURNE
1120,CAIRNS,SYDNEY
1121,BRISBANE,SYDNEY
1122,SYDNEY,MELBOURNE
1123,MELBOURNE,MOUNT GAMBIER
1124,GOLD COAST,CANBERRA
1125,ALBANY,BRISBANE
1128,BRISBANE,NEWCASTLE
1129,BRISBANE,ADELAIDE
1131,SYDNEY,MELBOURNE
1132,BRISBANE,SYDNEY
1133,PORT MACQUARIE,ADELAIDE
1134,MELBOURNE,GOLD COAST
1135,SYDNEY,ADELAIDE
1136,MELBOURNE,THURSDAY ISLAND
1137,ADELAIDE,HOBART
1138,SYDNEY,GOLD COAST
1139,BRISBANE,SYDNEY
1140,MELBOURNE,CEDUNA
1141,GOLD COAST,SYDNEY
1142,CAIRNS,ESPERANCE
1143,BALLINA,BRISBANE
1144,BRISBANE,MELBOURNE
1145,CAIRNS,MELBOURNE
1146,HOBART,AURUKUN
1147,CAIRNS,SYDNEY
1148,PERTH,BROKEN HILL
1149,BRISBANE,LAUNCESTON
1150,WOLLONGONG,MELBOURNE
1152,SYDNEY,MELBOURNE
1153,MELBOURNE,CAIRNS
1155,ALBURY,BRISBANE
1156,SYDNEY,MELBOURNE
1157,MELBOURNE,GLADSTONE
1158,TOWNSVILLE,SYDNEY
1159,BRISBANE,SYDNEY
1160,MELBOURNE,HOBART
1162,BRISBANE,SYDNEY
1163,PORT LINCOLN,MELBOURNE
1164,MELBOURNE,MILDURA
1165,PERTH,MELBOURNE
1166,LAUNCESTON,PERTH
1167,MELBOURNE,LAUNCESTON
1168,MELBOURNE,SYDNEY
1170,BRISBANE,MELBOURNE
1171,PORT HEDLAND,PARABURDOO
1172,SYDNEY,BRISBANE
1174,MELBOURNE,LAUNCESTON
1175,CANBERRA,CAIRNS
1176,SYDNEY,BROOME
1177,SYDNEY,LAUNCESTON
1178,TAMWORTH,PERTH
1179,SYDNEY,MELBOURNE
1180,SYDNEY,BRISBANE
1181,ALICE SPRINGS,WHYALLA
1182,TOWNSVILLE,DARWIN
1183,BRISBANE,TAMWORTH
1184,MILDURA,SYDNEY
1185,SYDNEY,MACKAY
1187,MELBOURNE,SYDNEY
1188,SUNSHINE COAST,MELBOURNE
1189,BRISBANE,PORT HEDLAND
1190,MACKAY,BRISBANE
1191,GOLD COAST,SYDNEY
1192,OLYMPIC DAM,GOLD COAST
1193,PERTH,MELBOURNE
1194,MELBOURNE,SYDNEY
1195,ADELAIDE,CAIRNS
1196,SYDNEY,BRISBANE
1197,CANBERRA,GOLD COAST
1198,MELBOURNE,CANBERRA
1199,PERTH,GERALDTON
1200,MACKAY,MELBOURNE
1201,MELBOURNE,FLINDERS ISLAND
1202,BRISBANE,DARWIN
1203,TAMWORTH,BRISBANE
1204,CAIRNS,MELBOURNE
1205,MELBOURNE,SUNSHINE COAST
1206,TOWNSVILLE,ALBANY
1208,PERTH,NEWCASTLE
1209,ROCKHAMPTON,BRISBANE
1210,MELBOURNE,SYDNEY
1211,SYDNEY,MELBOURNE
1212,CAIRNS,PERTH
1213,BRISBANE,ADELAIDE
1214,SYDNEY,PERTH
1216,PERTH,DARWIN
1217,SYDNEY,PORT HEDLAND
1218,PERTH,SYDNEY
1219,MELBOURNE,LAUNCESTON
1220,BUNDABERG,MELBOURNE
1221,PERTH,SYDNEY
1222,TOWNSVILLE,MELBOURNE
1223,CAIRNS,MELBOURNE
1224,SYDNEY,ADELAIDE
1225,PARKES,SYDNEY
1227,LONGREACH,CAIRNS
1228,BROOME,PERTH
1229,SYDNEY,ADELAIDE
1230,BRISBANE,SYDNEY
1231,BRISBANE,MOUNT ISA
1232,BRISBANE,MELBOURNE
1233,GOLD COAST,PERTH
1234,GOLD COAST,ADELAIDE
1235,SYDNEY,HOBART
1236,SYDNEY,FLINDERS ISLAND
1237,SYDNEY,PERTH
1238,MELBOURNE,PERTH
1239,CAIRNS,SYDNEY
1242,MELBOURNE,SYDNEY
1243,PORT LINCOLN,MELBOURNE
1244,HOBART,MELBOURNE
1245,DARWIN,MELBOURNE
1246,CANBERRA,TAMWORTH
1247,PALM ISLAND,CAIRNS
1248,SYDNEY,MILDURA
1249,GOLD COAST,CAIRNS
1250,SYDNEY,MELBOURNE
1251,ALICE SPRINGS,TOWNSVILLE
1252,SYDNEY,WAGGA WAGGA
1253,SYDNEY,HERVEY BAY
1254,KINGSCOTE,EMERALD
1255,MELBOURNE,LONGREACH
1256,BRISBANE,CAIRNS
1259,ADELAIDE,MELBOURNE
1260,ADELAIDE,CAIRNS
1261,PERTH,BRISBANE
1262,HOBART,BRISBANE
1263,NEWCASTLE,BRISBANE
1264,BRISBANE,FLINDERS ISLAND
1266,SYDNEY,NEWCASTLE
1267,MELBOURNE,WEIPA
1268,MELBOURNE,SYDNEY
1269,ALBURY,SYDNEY
1270,MELBOURNE,CANBERRA
1271,SYDNEY,ALICE SPRINGS
1272,TOWNSVILLE,BRISBANE
1273,PERTH,CEDUNA
1274,AYERS ROCK,MELBOURNE
1275,MELBOURNE,KARRATHA
1276,GOLD COAST,HERVEY BAY
1277,ADELAIDE,PERTH
1278,PERTH,PORT MACQUARIE
1279,PERTH,ADELAIDE
1280,ROCKHAMPTON,MELBOURNE
1281,PERTH,BRISBANE
1282,SYDNEY,SUNSHINE COAST
1283,SYDNEY,MELBOURNE
1284,BRISBANE,MELBOURNE
1285,DEVONPORT,GOLD COAST
1286,CANBERRA,GOLD COAST
1287,CANBERRA,PERTH
1288,MILDURA,HOBART
1289,SUNSHINE COAST,SYDNEY
1290,MILDURA,MELBOURNE
1291,ADELAIDE,COFFS HARBOUR
1292,MELBOURNE,SYDNEY
1293,SYDNEY,BRISBANE
1294,SUNSHINE COAST,KARRATHA
1295,SUNSHINE COAST,MELBOURNE
1296,GOLD COAST,TOWNSVILLE
1297,CAIRNS,KING ISLAND
1298,HOBART,SYDNEY
1299,CAIRNS,CANBERRA
1301,CANBERRA,CAIRNS
1302,DUBBO,CANBERRA
1303,PERTH,BRISBANE
1304,NEWCASTLE,TAMWORTH
1305,BRISBANE,MELBOURNE
1306,BRISBANE,SYDNEY
1307,SYDNEY,MELBOURNE
1308,CAIRNS,BRISBANE
1309,PERTH,CAIRNS
1310,NEWMAN,ALBURY
1311,PORT HEDLAND,ADELAIDE
1312,CAIRNS,GOLD COAST
1313,MELBOURNE,SYDNEY
1314,PERTH,BRISBANE
1315,NEWCASTLE,CANBERRA
1316,BRISBANE,PERTH
1317,ARMIDALE,SYDNEY
1319,GLADSTONE,PERTH
1320,SUNSHINE COAST,NEWMAN
1321,BRISBANE,PERTH
1322,MELBOURNE,KINGSCOTE
1324,SYDNEY,SUNSHINE COAST
1325,BRISBANE,THURSDAY ISLAND
1326,CAIRNS,TOOWOOMBA WELLCAMP
1327,SYDNEY,BRISBANE
1328,GOLD COAST,MELBOURNE
1329,SYDNEY,CANBERRA
1330,MELBOURNE,EMERALD
1331,SYDNEY,BRISBANE
1332,MELBOURNE,BRISBANE
1333,MELBOURNE,OLYMPIC DAM
1334,NEWMAN,GOLD COAST
1335,BROOME,MELBOURNE
1337,BRISBANE,SYDNEY
1338,BALLINA,KINGSCOTE
1339,SYDNEY,MELBOURNE
1340,MELBOURNE,BRISBANE
1341,BRISBANE,MOUNT GAMBIER
1342,DARWIN,BRISBANE
1343,PORT LINCOLN,SYDNEY
1344,MELBOURNE,SYDNEY
1345,PERTH,GERALDTON
1346,NEWCASTLE,MCARTHUR RIVER
1347,SYDNEY,CANBERRA
1348,MELBOURNE,BRISBANE
1349,CANBERRA,SYDNEY
1350,DARWIN,SYDNEY
1351,ADELAIDE,MELBOURNE
1352,CAIRNS,BRISBANE
1353,BRISBANE,CAIRNS
1354,ADELAIDE,EMERALD
1355,SYDNEY,ADELAIDE
1356,HAMILTON ISLAND,SYDNEY
1357,ADELAIDE,PORT MACQUARIE
1358,MELBOURNE,TOWNSVILLE
1359,MELBOURNE,BRISBANE
1360,LOCKHART RIVER,GOLD COAST
1361,BRISBANE,SYDNEY
1362,CAIRNS,MELBOURNE
1363,DUBBO,GRIFFITH
1364,HOBART,SUNSHINE COAST
1365,SYDNEY,CAIRNS
1366,NORFOLK ISLAND,SYDNEY
1367,GOLD COAST,ORANGE
1368,MELBOURNE,HOBART
1369,MACKAY,MELBOURNE
1370,SYDNEY,MOUNT ISA
1371,GOLD COAST,CANBERRA
1372,NEWCASTLE,BRISBANE
1374,MELBOURNE,CAIRNS
1375,ADELAIDE,SYDNEY
1376,GOLD COAST,ALBURY
1377,MACKAY,ADELAIDE
1378,PERTH,ADELAIDE
1379,MACKAY,MELBOURNE
1380,ROCKHAMPTON,BRISBANE
1381,GOLD COAST,BRISBANE
1382,SYDNEY,CANBERRA
1383,SYDNEY,GOLD COAST
1384,MELBOURNE,TAMWORTH
1385,ALBURY,ADELAIDE
1386,BRISBANE,SYDNEY
1387,SYDNEY,MOUNT ISA
1388,DUBBO,MERIMBULA
1389,LAUNCESTON,BRISBANE
1390,SYDNEY,BAMAGA
1391,HOBART,DUBBO
1392,SYDNEY,BRISBANE
1393,NEWMAN,KING ISLAND
1395,MELBOURNE,SYDNEY
1396,ADELAIDE,MELBOURNE
1397,OLYMPIC DAM,HOBART
1398,SYDNEY,EMERALD
1399,MELBOURNE,PERTH
1400,COFFS HARBOUR,ADELAIDE
1401,MELBOURNE,SYDNEY
1402,SYDNEY,MELBOURNE
1403,LEARMONTH,SYDNEY
1405,SYDNEY,BRISBANE
1406,NEWCASTLE,PERTH
1407,CAIRNS,BRISBANE
1409,ADELAIDE,MORANBAH
1410,KARRATHA,MELBOURNE
1411,ROCKHAMPTON,ADELAIDE
1412,PERTH,MELBOURNE
1413,CANBERRA,HAMILTON ISLAND
1414,BRISBANE,SYDNEY
1415,COFFS HARBOUR,SYDNEY
1416,MELBOURNE,KALGOORLIE
1417,SYDNEY,KARRATHA
1418,BRISBANE,SYDNEY
1419,AYERS ROCK,SYDNEY
1420,SYDNEY,PERTH
1421,CLONCURRY,BRISBANE
1422,DARWIN,MELBOURNE
1423,PERTH,SYDNEY
1424,SYDNEY,HOBART
1425,MORNINGTON ISLAND,SYDNEY
1426,TAMWORTH,ADELAIDE
1427,DARWIN,SYDNEY
1428,ADELAIDE,SYDNEY
1429,SYDNEY,CANBERRA
1430,SYDNEY,PERTH
1431,SYDNEY,BRISBANE
1432,TOWNSVILLE,MELBOURNE
1433,MELBOURNE,ADELAIDE
1434,SYDNEY,NEWCASTLE
1435,BRISBANE,ALBURY
1436,MELBOURNE,TOWNSVILLE
1437,CAIRNS,SYDNEY
1438,BRISBANE,MELBOURNE
1439,CANBERRA,DARWIN
1441,MELBOURNE,SYDNEY
1442,BROKEN HILL,BATHURST ISLAND
1443,PERTH,SYDNEY
1444,MELBOURNE,CAIRNS
1445,MELBOURNE,BRISBANE
1446,MORANBAH,BRISBANE
1447,AURUKUN,ALBURY
1448,BRISBANE,MELBOURNE
1449,PERTH,BRISBANE
1450,ADELAIDE,MELBOURNE
1451,BRISBANE,MELBOURNE
1452,SYDNEY,PERTH
1453,MOUNT GAMBIER,BRISBANE
1454,BRISBANE,MOUNT ISA
1455,SYDNEY,LAUNCESTON
1456,MORANBAH,SYDNEY
1457,BUNDABERG,TOWNSVILLE
1458,SYDNEY,LAUNCESTON
1459,DARWIN,CAIRNS
1462,SYDNEY,ADELAIDE
1463,NEWCASTLE,BROKEN HILL
1464,MELBOURNE,GOLD COAST
1466,MELBOURNE,BRISBANE
1467,ADELAIDE,PARABURDOO
1468,PERTH,MELBOURNE
1469,ADELAIDE,CAIRNS
1470,SYDNEY,MELBOURNE
1471,SYDNEY,PERTH
1472,GLADSTONE,BRISBANE
1473,BRISBANE,SYDNEY
1474,SYDNEY,BRISBANE
1475,SYDNEY,SUNSHINE COAST
1477,CANBERRA,LAUNCESTON
1478,HOBART,MELBOURNE
1479,ALBANY,BRISBANE
1480,ADELAIDE,BRISBANE
1483,CANBERRA,MELBOURNE
1484,PERTH,PROSERPINE
1485,MELBOURNE,ADELAIDE
1486,MELBOURNE,BRISBANE
1487,MELBOURNE,ADELAIDE
1488,HOBART,CAIRNS
1489,SYDNEY,WAGGA WAGGA
1490,ORANGE,DARWIN
1491,LAUNCESTON,ADELAIDE
1492,NEWMAN,ADELAIDE
1493,BRISBANE,ADELAIDE
1494,SYDNEY,ALBURY
1496,DARWIN,ALBURY
1497,MELBOURNE,GOLD COAST
1498,SYDNEY,MORNINGTON ISLAND
1499,GOLD COAST,BRISBANE
1500,COFFS HARBOUR,PERTH
1501,SYDNEY,COFFS HARBOUR
1502,ADELAIDE,SYDNEY
1503,BRISBANE,TOWNSVILLE
1504,CANBERRA,SYDNEY
1505,DARWIN,PERTH
1506,MELBOURNE,AYERS ROCK
1507,CAIRNS,CANBERRA
1508,MELBOURNE,NEWCASTLE
1509,MELBOURNE,PALM ISLAND
1510,BRISBANE,HOBART
1511,SYDNEY,MELBOURNE
1512,BURNIE,MELBOURNE
1513,BRISBANE,SYDNEY
1514,HOBART,MELBOURNE
1515,GOLD COAST,TOOWOOMBA WELLCAMP
1516,PERTH,KALGOORLIE
1517,SYDNEY,MELBOURNE
1518,CAIRNS,MILDURA
1519,SUNSHINE COAST,MELBOURNE
1520,MOREE,ALBANY
1521,MELBOURNE,PERTH
1522,SYDNEY,MORANBAH
1523,DARWIN,SYDNEY
1524,CANBERRA,ESPERANCE
1525,MELBOURNE,WHYALLA
1527,NEWCASTLE,GOLD COAST
1528,ADELAIDE,HAMILTON ISLAND
1529,ADELAIDE,SYDNEY
1530,BRISBANE,CANBERRA
1531,BRISBANE,ADELAIDE
1532,SYDNEY,PORT MACQUARIE
1533,MELBOURNE,BRISBANE
1534,NEWMAN,ADELAIDE
1535,ADELAIDE,CAIRNS
1537,MELBOURNE,PERTH
1538,ADELAIDE,BRISBANE
1539,BRISBANE,KARRATHA
1540,CANBERRA,SYDNEY
1541,BRISBANE,KUNUNURRA
1542,SYDNEY,MELBOURNE
1543,BRISBANE,SYDNEY
1544,ALBURY,BRISBANE
1545,SYDNEY,BRISBANE
1546,BRISBANE,PERTH
1547,SYDNEY,PERTH
1548,SYDNEY,BRISBANE
1549,SYDNEY,MELBOURNE
1550,TOWNSVILLE,SYDNEY
1551,ALBURY,BRISBANE
1552,BRISBANE,TOWNSVILLE
1553,DARWIN,OLYMPIC DAM
1554,MORNINGTON ISLAND,MELBOURNE
1555,CANBERRA,GOLD COAST
1556,ROCKHAMPTON,SYDNEY
1557,GLADSTONE,CAIRNS
1558,MELBOURNE,BRISBANE
1559,ALICE SPRINGS,MELBOURNE
1560,MILDURA,CAIRNS
1561,SYDNEY,ADELAIDE
1562,COOKTOWN,LEARMONTH
1563,PORT MACQUARIE,BRISBANE
1564,BRISBANE,PERTH
1565,SYDNEY,MELBOURNE
1567,SYDNEY,ADELAIDE
1569,CAIRNS,SYDNEY
1570,CANBERRA,GOLD COAST
1571,TOWNSVILLE,MELBOURNE
1572,SYDNEY,CAIRNS
1573,ADELAIDE,SYDNEY
1575,ADELAIDE,PERTH
1577,LORD HOWE ISLAND,BATHURST ISLAND
1578,ADELAIDE,MOUNT ISA
1579,SYDNEY,BRISBANE
1580,PERTH,LAUNCESTON
1581,GOVE,ADELAIDE
1582,MELBOURNE,CAIRNS
1583,PERTH,SYDNEY
1584,MELBOURNE,HOBART
1585,CANBERRA,MELBOURNE
1586,MOUNT ISA,KUNUNURRA
1587,PERTH,MORANBAH
1588,MELBOURNE,TAMWORTH
1589,LAUNCESTON,MELBOURNE
1590,BRISBANE,TOOWOOMBA WELLCAMP
1591,LEARMONTH,EDWARD RIVER
1593,ORANGE,PERTH
1595,MELBOURNE,WAGGA WAGGA
1596,MELBOURNE,CANBERRA
1597,SYDNEY,BUNDABERG
1598,HERVEY BAY,SYDNEY
1599,PORT LINCOLN,NEWCASTLE
1601,SYDNEY,NEWCASTLE
1602,KALGOORLIE,DEVONPORT
1603,MELBOURNE,OLYMPIC DAM
1604,MACKAY,BRISBANE
1606,MOUNT GAMBIER,TOOWOOMBA WELLCAMP
1607,CANBERRA,DARWIN
1608,CAIRNS,PERTH
1609,BRISBANE,MERIMBULA
1610,SYDNEY,BRISBANE
1611,WHYALLA,SYDNEY
1612,CANBERRA,ADELAIDE
1614,MELBOURNE,EDWARD RIVER
1615,HOBART,BRISBANE
1616,SYDNEY,BRISBANE
1617,MILDURA,MELBOURNE
1618,DUBBO,BRISBANE
1619,CARNARVON,PERTH
1623,TOWNSVILLE,SYDNEY
1625,ADELAIDE,SYDNEY
1626,GLADSTONE,GOLD COAST
1627,SYDNEY,MELBOURNE
1628,LEARMONTH,SYDNEY
1629,NEWCASTLE,ADELAIDE
1630,EMERALD,DARWIN
1631,BRISBANE,MELBOURNE
1632,BRISBANE,THURSDAY ISLAND
1633,SYDNEY,GOLD COAST
1635,SYDNEY,KARRATHA
1636,BRISBANE,TOWNSVILLE
1638,SYDNEY,GOLD COAST
1639,TOWNSVILLE,ADELAIDE
1640,SYDNEY,MELBOURNE
1643,MELBOURNE,AYERS ROCK
1644,MELBOURNE,PERTH
1645,DARWIN,MELBOURNE
1646,MELBOURNE,KUNUNURRA
1647,KALGOORLIE,PORT MACQUARIE
1648,LAUNCESTON,SYDNEY
1649,MELBOURNE,CANBERRA
1650,MELBOURNE,SYDNEY
1651,TOWNSVILLE,MELBOURNE
1653,ADELAIDE,SYDNEY
1654,BRISBANE,CARNARVON
1655,MELBOURNE,THURSDAY ISLAND
1656,NEWCASTLE,CAIRNS
1657,SYDNEY,MELBOURNE
1658,ADELAIDE,SYDNEY
1659,ADELAIDE,PERTH
1660,SYDNEY,ADELAIDE
1661,SYDNEY,MELBOURNE
1662,MOUNT GAMBIER,MACKAY
1663,BRISBANE,ARMIDALE
1664,AYERS ROCK,CANBERRA
1665,NEWMAN,PORT LINCOLN
1666,CLONCURRY,BROKEN HILL
1667,GOLD COAST,MELBOURNE
1668,PERTH,MELBOURNE
1669,GRIFFITH,WAGGA WAGGA
1670,ALBURY,BRISBANE
1671,MELBOURNE,BRISBANE
1672,MELBOURNE,MILDURA
1673,WHYALLA,SYDNEY
1674,ALBURY,MELBOURNE
1675,DARWIN,TAMWORTH
1676,SYDNEY,ALICE SPRINGS
1677,KARRATHA,MELBOURNE
1678,BRISBANE,SYDNEY
1679,CAIRNS,MELBOURNE
1680,KALGOORLIE,BRISBANE
1681,MELBOURNE,THURSDAY ISLAND
1682,SYDNEY,MELBOURNE
1683,PERTH,SYDNEY
1684,SYDNEY,BRISBANE
1685,HOBART,MELBOURNE
1686,NEWCASTLE,SYDNEY
1687,MELBOURNE,SYDNEY
1688,PORT MACQUARIE,SYDNEY
1689,CAIRNS,ORANGE
1690,EMERALD,MELBOURNE
1691,PERTH,MELBOURNE
1692,OLYMPIC DAM,SYDNEY
1693,CAIRNS,MELBOURNE
1694,BRISBANE,MACKAY
1695,PROSERPINE,ARMIDALE
1696,DARWIN,BRISBANE
1697,EDWARD RIVER,PERTH
1698,SYDNEY,MELBOURNE
1700,CANBERRA,SYDNEY
1701,PORT LINCOLN,HOBART
1702,HOBART,NEWCASTLE
1704,PORT LINCOLN,ADELAIDE
1705,CANBERRA,SYDNEY
1706,SYDNEY,AYERS ROCK
1707,CANBERRA,MELBOURNE
1709,LAUNCESTON,SYDNEY
1710,BRISBANE,HOBART
1711,SYDNEY,ARMIDALE
1712,BRISBANE,EMERALD
1713,ADELAIDE,NEWCASTLE
1714,MELBOURNE,ARMIDALE
1715,ALBURY,WHYALLA
1716,HAMILTON ISLAND,SYDNEY
1718,MELBOURNE,CAIRNS
1720,ADELAIDE,BRISBANE
1721,CANBERRA,MELBOURNE
1722,PERTH,PALM ISLAND
1723,BRISBANE,GOLD COAST
1725,CANBERRA,DUBBO
1726,ROCKHAMPTON,ALBURY
1728,DARWIN,GOLD COAST
1729,BRISBANE,ALICE SPRINGS
1730,MELBOURNE,GRIFFITH
1732,MELBOURNE,BROOME
1733,SYDNEY,THURSDAY ISLAND
1734,ADELAIDE,SYDNEY
1735,MELBOURNE,BRISBANE
1736,SYDNEY,MILDURA
1737,PERTH,SYDNEY
1738,SYDNEY,GERALDTON
1739,MELBOURNE,BRISBANE
1740,MELBOURNE,HERVEY BAY
1741,HERVEY BAY,EMERALD
1742,TOWNSVILLE,LORD HOWE ISLAND
1743,TOWNSVILLE,SYDNEY
1744,ADELAIDE,PERTH
1745,BROOME,SYDNEY
1746,MELBOURNE,ALBURY
1747,BRISBANE,BALLINA
1748,PERTH,DEVONPORT
1749,SYDNEY,LAUNCESTON
1750,CAIRNS,MELBOURNE
1751,PERTH,BRISBANE
