,obj_from,obj_to,trip_start,location_from,location_to,distance_kms,trip_end,trip_obj,trip_code
99,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685280>,2019-02-06 19:00:00,SYDNEY,NEWCASTLE,87.11143956773766,2019-02-06 19:15:00,<scheduling.Trip.Trip object at 0x000001CE23120FD0>,SYD|NEW
100,<scheduling.Location.Location object at 0x000001CE24685FA0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-02-07 09:30:00,BROKEN_HILL,CAIRNS,1729.2293446409265,2019-02-07 12:15:00,<scheduling.Trip.Trip object at 0x000001CE23120DC0>,BRO|CAI
101,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-02-07 11:00:00,MELBOURNE,PERTH,2727.6686418350764,2019-02-07 15:15:00,<scheduling.Trip.Trip object at 0x000001CE23112160>,MEL|PER
102,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-02-08 01:00:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-02-08 03:30:00,<scheduling.Trip.Trip object at 0x000001CE23112130>,BRI|ADE
103,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-09 13:30:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-02-09 15:30:00,<scheduling.Trip.Trip object at 0x000001CE23112040>,BRI|MEL
104,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-10 05:00:00,SYDNEY,MELBOURNE,742.9951738623648,2019-02-10 06:15:00,<scheduling.Trip.Trip object at 0x000001CE231120D0>,SYD|MEL
105,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685D60>,2019-02-10 07:00:00,MELBOURNE,AYERS_ROCK,1929.2963729536496,2019-02-10 10:00:00,<scheduling.Trip.Trip object at 0x000001CE231120A0>,MEL|AYE
106,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-10 10:30:00,SYDNEY,BRISBANE,699.725356900864,2019-02-10 11:30:00,<scheduling.Trip.Trip object at 0x000001CE23112100>,SYD|BRI
107,<scheduling.Location.Location object at 0x000001CE246830A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-10 18:30:00,TOOWOOMBA_WELLCAMP,BRISBANE,122.54444272642458,2019-02-10 18:45:00,<scheduling.Trip.Trip object at 0x000001CE23112070>,TOO|BRI
108,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-02-11 04:00:00,SYDNEY,KARRATHA,3687.701379909286,2019-02-11 09:45:00,<scheduling.Trip.Trip object at 0x000001CE231121F0>,SYD|KAR
109,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-11 11:30:00,ALICE_SPRINGS,SYDNEY,2013.6478336579098,2019-02-11 14:30:00,<scheduling.Trip.Trip object at 0x000001CE23112340>,ALI|SYD
110,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685B80>,2019-02-11 21:00:00,MELBOURNE,HAMILTON_ISLAND,1975.902609438905,2019-02-12 00:00:00,<scheduling.Trip.Trip object at 0x000001CE23112310>,MEL|HAM
111,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-02-12 01:00:00,CAIRNS,CANBERRA,2107.079863583048,2019-02-12 04:15:00,<scheduling.Trip.Trip object at 0x000001CE23112460>,CAI|CAN
112,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-12 16:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-02-12 17:45:00,<scheduling.Trip.Trip object at 0x000001CE231124F0>,MEL|SYD
113,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-13 05:00:00,CAIRNS,BRISBANE,1388.7478329891142,2019-02-13 07:15:00,<scheduling.Trip.Trip object at 0x000001CE23112580>,CAI|BRI
114,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE246854C0>,2019-02-13 09:00:00,PERTH,PORT_LINCOLN,1883.90600128372,2019-02-13 12:00:00,<scheduling.Trip.Trip object at 0x000001CE23112550>,PER|POR
115,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-13 15:30:00,BRISBANE,SYDNEY,699.725356900864,2019-02-13 16:30:00,<scheduling.Trip.Trip object at 0x000001CE231126A0>,BRI|SYD
116,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-13 20:00:00,NEWCASTLE,MELBOURNE,823.9077196738725,2019-02-13 21:15:00,<scheduling.Trip.Trip object at 0x000001CE23112730>,NEW|MEL
117,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-14 11:00:00,CANBERRA,MELBOURNE,437.4806470107659,2019-02-14 11:45:00,<scheduling.Trip.Trip object at 0x000001CE23112700>,CAN|MEL
118,<scheduling.Location.Location object at 0x000001CE246851C0>,<scheduling.Location.Location object at 0x000001CE24685FA0>,2019-02-14 19:30:00,HOBART,BROKEN_HILL,1315.007735634235,2019-02-14 21:30:00,<scheduling.Trip.Trip object at 0x000001CE23112790>,HOB|BRO
119,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-02-15 09:30:00,BRISBANE,PERTH,3612.8939527904654,2019-02-15 15:00:00,<scheduling.Trip.Trip object at 0x000001CE23112820>,BRI|PER
120,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-15 10:30:00,CAIRNS,SYDNEY,1932.4145228237176,2019-02-15 13:30:00,<scheduling.Trip.Trip object at 0x000001CE23112970>,CAI|SYD
121,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE246837C0>,2019-02-15 13:30:00,WAGGA_WAGGA,MANINGRIDA,2887.021893902985,2019-02-15 18:00:00,<scheduling.Trip.Trip object at 0x000001CE23112A00>,WAG|MAN
122,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-16 01:30:00,SYDNEY,BRISBANE,699.725356900864,2019-02-16 02:30:00,<scheduling.Trip.Trip object at 0x000001CE231129D0>,SYD|BRI
123,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-02-16 05:00:00,PERTH,ADELAIDE,2128.16939135955,2019-02-16 08:15:00,<scheduling.Trip.Trip object at 0x000001CE23112A60>,PER|ADE
124,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685280>,2019-02-16 18:00:00,BRISBANE,NEWCASTLE,614.7144597494563,2019-02-16 19:00:00,<scheduling.Trip.Trip object at 0x000001CE23112BB0>,BRI|NEW
125,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685E80>,2019-02-18 06:30:00,SYDNEY,ORANGE,204.8412169320751,2019-02-18 06:45:00,<scheduling.Trip.Trip object at 0x000001CE23112B80>,SYD|ORA
126,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-18 19:00:00,CANBERRA,MELBOURNE,437.4806470107659,2019-02-18 19:45:00,<scheduling.Trip.Trip object at 0x000001CE23112F10>,CAN|MEL
127,<scheduling.Location.Location object at 0x000001CE246830A0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-19 08:30:00,TOOWOOMBA_WELLCAMP,SYDNEY,669.8808808760447,2019-02-19 09:30:00,<scheduling.Trip.Trip object at 0x000001CE23112FD0>,TOO|SYD
128,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-19 18:00:00,BRISBANE,SYDNEY,699.725356900864,2019-02-19 19:00:00,<scheduling.Trip.Trip object at 0x000001CE23112F70>,BRI|SYD
129,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-19 20:00:00,GOLD_COAST,SYDNEY,654.4404671199052,2019-02-19 21:00:00,<scheduling.Trip.Trip object at 0x000001CE231101C0>,GOL|SYD
130,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685220>,2019-02-19 23:00:00,ADELAIDE,LAUNCESTON,1054.6394779861355,2019-02-20 00:30:00,<scheduling.Trip.Trip object at 0x000001CE23110160>,ADE|LAU
131,<scheduling.Location.Location object at 0x000001CE24685820>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-02-19 23:30:00,BROOME,GOLD_COAST,3374.5675995584584,2019-02-20 04:45:00,<scheduling.Trip.Trip object at 0x000001CE231100A0>,BRO|GOL
132,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685220>,2019-02-20 03:00:00,SYDNEY,LAUNCESTON,954.654377966079,2019-02-20 04:30:00,<scheduling.Trip.Trip object at 0x000001CE23110190>,SYD|LAU
133,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-02-20 08:00:00,SYDNEY,CANBERRA,310.0856181408882,2019-02-20 08:30:00,<scheduling.Trip.Trip object at 0x000001CE231100D0>,SYD|CAN
134,<scheduling.Location.Location object at 0x000001CE24685B80>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-22 20:30:00,HAMILTON_ISLAND,BRISBANE,888.166829325106,2019-02-22 21:45:00,<scheduling.Trip.Trip object at 0x000001CE23110130>,HAM|BRI
135,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-02-23 00:00:00,GOLD_COAST,ADELAIDE,1610.6598718103191,2019-02-23 02:30:00,<scheduling.Trip.Trip object at 0x000001CE23110220>,GOL|ADE
136,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-23 09:00:00,DARWIN,BRISBANE,2845.571332419478,2019-02-23 13:30:00,<scheduling.Trip.Trip object at 0x000001CE231101F0>,DAR|BRI
137,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE246832E0>,2019-02-23 13:30:00,TOWNSVILLE,PARABURDOO,3038.9072774558067,2019-02-23 18:15:00,<scheduling.Trip.Trip object at 0x000001CE23110280>,TOW|PAR
138,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-02-23 20:30:00,TOWNSVILLE,DARWIN,1861.0633196826277,2019-02-23 23:15:00,<scheduling.Trip.Trip object at 0x000001CE23110310>,TOW|DAR
139,<scheduling.Location.Location object at 0x000001CE24685100>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-25 04:30:00,TOWNSVILLE,MELBOURNE,2067.960987123366,2019-02-25 07:45:00,<scheduling.Trip.Trip object at 0x000001CE231103A0>,TOW|MEL
140,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-02-25 05:30:00,ADELAIDE,GOLD_COAST,1610.6598718103191,2019-02-25 08:00:00,<scheduling.Trip.Trip object at 0x000001CE23110430>,ADE|GOL
141,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-25 18:00:00,MELBOURNE,SYDNEY,742.9951738623648,2019-02-25 19:15:00,<scheduling.Trip.Trip object at 0x000001CE231105E0>,MEL|SYD
142,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-02-25 20:00:00,CANBERRA,SYDNEY,310.0856181408882,2019-02-25 20:30:00,<scheduling.Trip.Trip object at 0x000001CE23110550>,CAN|SYD
143,<scheduling.Location.Location object at 0x000001CE246853A0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-26 21:00:00,SUNSHINE_COAST,MELBOURNE,1460.85549733137,2019-02-26 23:15:00,<scheduling.Trip.Trip object at 0x000001CE23110640>,SUN|MEL
144,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-26 22:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-02-27 00:00:00,<scheduling.Trip.Trip object at 0x000001CE231106A0>,BRI|MEL
145,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-02-26 23:30:00,ADELAIDE,MELBOURNE,661.9051156831922,2019-02-27 00:30:00,<scheduling.Trip.Trip object at 0x000001CE23110730>,ADE|MEL
146,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-27 01:00:00,ADELAIDE,BRISBANE,1609.6533659656043,2019-02-27 03:30:00,<scheduling.Trip.Trip object at 0x000001CE231107C0>,ADE|BRI
147,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685AC0>,2019-02-27 01:00:00,SYDNEY,EMERALD,1158.2018142049649,2019-02-27 02:45:00,<scheduling.Trip.Trip object at 0x000001CE23110850>,SYD|EME
148,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-02-27 06:30:00,SYDNEY,GOLD_COAST,654.4404671199052,2019-02-27 07:30:00,<scheduling.Trip.Trip object at 0x000001CE23110970>,SYD|GOL
149,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-02-27 13:30:00,BRISBANE,DARWIN,2845.571332419478,2019-02-27 18:00:00,<scheduling.Trip.Trip object at 0x000001CE23110A90>,BRI|DAR
150,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-02-27 17:00:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-02-27 18:00:00,<scheduling.Trip.Trip object at 0x000001CE23110AC0>,MEL|ADE
151,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE24685280>,2019-02-27 18:30:00,CAIRNS,NEWCASTLE,1870.5954838243729,2019-02-27 21:30:00,<scheduling.Trip.Trip object at 0x000001CE23110B80>,CAI|NEW
152,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-02-28 03:00:00,SYDNEY,BRISBANE,699.725356900864,2019-02-28 04:00:00,<scheduling.Trip.Trip object at 0x000001CE23110B50>,SYD|BRI
153,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-03-01 05:30:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-03-01 08:00:00,<scheduling.Trip.Trip object at 0x000001CE23110EE0>,BRI|ADE
154,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-03-02 13:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-03-02 15:00:00,<scheduling.Trip.Trip object at 0x000001CE23110FA0>,BRI|MEL
155,<scheduling.Location.Location object at 0x000001CE246858E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-03-02 14:00:00,TAMWORTH,SYDNEY,281.18566542846105,2019-03-02 14:30:00,<scheduling.Trip.Trip object at 0x000001CE23110D30>,TAM|SYD
156,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE24683880>,2019-03-02 16:30:00,CAIRNS,WOLLONGONG,2009.2077593614736,2019-03-02 19:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B0A0>,CAI|WOL
157,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-03-03 14:30:00,PERTH,CANBERRA,3086.521011436385,2019-03-03 19:15:00,<scheduling.Trip.Trip object at 0x000001CE2310B1C0>,PER|CAN
158,<scheduling.Location.Location object at 0x000001CE24685700>,<scheduling.Location.Location object at 0x000001CE24685340>,2019-03-03 15:30:00,COFFS_HARBOUR,ROCKHAMPTON,734.7316121529127,2019-03-03 16:45:00,<scheduling.Trip.Trip object at 0x000001CE2310B2B0>,COF|ROC
159,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-03-04 13:30:00,ADELAIDE,MELBOURNE,661.9051156831922,2019-03-04 14:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B250>,ADE|MEL
160,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-03-05 06:30:00,SYDNEY,GOLD_COAST,654.4404671199052,2019-03-05 07:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B1F0>,SYD|GOL
161,<scheduling.Location.Location object at 0x000001CE24685880>,<scheduling.Location.Location object at 0x000001CE24685AC0>,2019-03-05 08:00:00,ARMIDALE,EMERALD,849.3634581596967,2019-03-05 09:15:00,<scheduling.Trip.Trip object at 0x000001CE2310B220>,ARM|EME
162,<scheduling.Location.Location object at 0x000001CE24683760>,<scheduling.Location.Location object at 0x000001CE24685700>,2019-03-05 16:30:00,GERALDTON,COFFS_HARBOUR,3691.1571570466735,2019-03-05 22:15:00,<scheduling.Trip.Trip object at 0x000001CE2310B0D0>,GER|COF
163,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-03-05 16:30:00,CAIRNS,PERTH,3442.801354115386,2019-03-05 21:45:00,<scheduling.Trip.Trip object at 0x000001CE2310B040>,CAI|PER
164,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE24685B20>,2019-03-06 07:00:00,GOLD_COAST,PORT_HEDLAND,3621.6774795858287,2019-03-06 12:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B190>,GOL|POR
165,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-03-07 04:30:00,SYDNEY,BRISBANE,699.725356900864,2019-03-07 05:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B3D0>,SYD|BRI
166,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-03-07 06:30:00,CAIRNS,SYDNEY,1932.4145228237176,2019-03-07 09:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B460>,CAI|SYD
167,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-03-07 15:00:00,ADELAIDE,GOLD_COAST,1610.6598718103191,2019-03-07 17:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B430>,ADE|GOL
168,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-03-07 22:30:00,GOLD_COAST,BRISBANE,69.80720301457482,2019-03-07 22:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B4C0>,GOL|BRI
169,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685940>,2019-03-09 07:30:00,ADELAIDE,MOUNT_ISA,1585.4116225791688,2019-03-09 10:00:00,<scheduling.Trip.Trip object at 0x000001CE2310B550>,ADE|MOU
170,<scheduling.Location.Location object at 0x000001CE24683D00>,<scheduling.Location.Location object at 0x000001CE246830A0>,2019-03-09 17:30:00,MORNINGTON_ISLAND,TOOWOOMBA_WELLCAMP,1772.4250016367466,2019-03-09 20:15:00,<scheduling.Trip.Trip object at 0x000001CE2310B9A0>,MOR|TOO
171,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-03-10 02:00:00,BRISBANE,SYDNEY,699.725356900864,2019-03-10 03:00:00,<scheduling.Trip.Trip object at 0x000001CE2310B940>,BRI|SYD
172,<scheduling.Location.Location object at 0x000001CE24685A00>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-03-10 02:30:00,GRIFFITH,BRISBANE,1005.2756678395054,2019-03-10 04:00:00,<scheduling.Trip.Trip object at 0x000001CE2310B8E0>,GRI|BRI
173,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-03-10 02:30:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-03-10 03:30:00,<scheduling.Trip.Trip object at 0x000001CE2310B910>,MEL|ADE
